Index,Carat,Cut,Color,Clarity,Depth,Table,Price,x,y,z,Size,Cut_number_classification,Color_number_classification,Clarity_number_classification
33740,"0,33",Ideal,E,VVS2,"62,1","54,0",840,"4,45","4,47","2,77","55,1",5,6,6
33741,"0,31",Ideal,D,VVS2,"62,2","54,0",840,"4,34","4,38","2,71","51,51",5,7,6
33742,"0,31",Ideal,D,VVS2,"61,6","54,0",840,"4,37","4,4","2,7","51,92",5,7,6
33756,"0,38",Ideal,G,VS2,"61,5","57,0",840,"4,66","4,68","2,87","62,59",5,4,4
33757,"0,35",Ideal,E,VS1,"62,0","53,6",840,"4,53","4,55","2,81","57,92",5,6,5
33758,"0,31",Ideal,G,IF,"61,5","57,0",840,"4,35","4,37","2,68","50,95",5,4,8
33759,"0,4",Fair,G,SI1,"64,7","55,0",840,"4,68","4,65","3,02","65,72",1,4,3
33760,"0,4",very Good,G,SI1,"63,1","56,0",840,"4,75","4,72","2,99","67,04",3,4,3
33761,"0,4",Premium,G,SI1,"59,6","61,0",840,"4,76","4,74","2,83","63,85",4,4,3
33762,"0,4",very Good,G,SI1,"63,4","58,0",840,"4,71","4,66","2,97","65,19",3,4,3
33763,"0,4",very Good,G,SI1,"63,2","58,0",840,"4,7","4,61","2,94","63,7",3,4,3
33764,"0,4",very Good,G,SI1,"63,3","58,0",840,"4,69","4,66","2,96","64,69",3,4,3
33765,"0,4",Ideal,I,VS2,"61,4","58,0",840,"4,78","4,73","2,92","66,02",5,2,4
33766,"0,5",Premium,E,I1,"60,7","61,0",840,"5,14","5,05","3,09","80,21",4,6,1
33767,"0,5",Premium,E,I1,"61,4","60,0",840,"5,18","5,03","3,14","81,81",4,6,1
33768,"0,32",very Good,D,VVS2,"61,9","54,0",841,"4,43","4,46","2,75","54,33",3,7,6
33770,"0,32",Ideal,D,VVS2,"62,3","54,0",841,"4,42","4,44","2,76","54,16",5,7,6
33772,"0,48",Ideal,G,SI2,"62,0","54,0",841,"5,04","5,06","3,13","79,82",5,4,2
33773,"0,48",Ideal,I,SI1,"61,9","53,0",841,"5,06","5,08","3,14","80,71",5,2,3
33774,"0,48",Ideal,I,SI1,"62,5","54,0",841,"5,04","5,07","3,16","80,75",5,2,3
33775,"0,41",Ideal,D,SI2,"62,6","57,0",841,"4,77","4,72","2,97","66,87",5,7,2
33776,"0,35",very Good,G,VVS1,"61,2","57,0",842,"4,55","4,58","2,79","58,14",3,4,7
33778,"0,32",Ideal,E,VS1,"59,5","57,0",842,"4,49","4,45","2,66","53,15",5,6,5
33779,"0,32",Ideal,D,VS2,"61,8","55,0",842,"4,43","4,41","2,73","53,33",5,7,4
33780,"0,32",Premium,D,VS2,"62,9","59,0",842,"4,39","4,36","2,75","52,64",4,7,4
33781,"0,32",Ideal,G,VVS1,"61,9","56,0",842,"4,39","4,4","2,72","52,54",5,4,7
33782,"0,32",very Good,G,VVS1,"61,9","58,0",842,"4,36","4,39","2,71","51,87",3,4,7
33784,"0,32",very Good,G,VVS1,"60,9","61,0",842,"4,37","4,4","2,67","51,34",3,4,7
33786,"0,32",Premium,H,IF,"61,2","58,0",842,"4,37","4,39","2,68","51,41",4,3,8
33788,"0,4",Premium,I,VVS1,"60,8","58,0",842,"4,76","4,78","2,9","65,98",4,2,7
33789,"0,32",Ideal,H,IF,"60,9","56,0",842,"4,41","4,42","2,69","52,43",5,3,8
33790,"0,32",Premium,G,VVS1,"62,6","58,0",842,"4,38","4,41","2,75","53,12",4,4,7
33791,"0,32",Ideal,G,VVS1,"61,1","57,0",842,"4,41","4,43","2,7","52,75",5,4,7
33792,"0,32",Premium,E,VVS2,"61,1","58,0",842,"4,42","4,45","2,71","53,3",4,6,6
33793,"0,4",Premium,I,VVS1,"62,7","59,0",842,"4,67","4,71","2,94","64,67",4,2,7
33795,"0,32",Ideal,E,VVS2,"62,3","56,0",842,"4,37","4,4","2,73","52,49",5,6,6
33797,"0,32",Ideal,E,VVS2,"61,5","57,0",842,"4,4","4,41","2,71","52,58",5,6,6
33798,"0,32",Ideal,G,VVS1,"61,4","55,0",842,"4,42","4,44","2,72","53,38",5,4,7
33799,"0,32",Ideal,G,VVS1,"61,1","53,0",842,"4,4","4,44","2,7","52,75",5,4,7
33803,"0,32",Ideal,E,VVS2,"62,0","55,0",842,"4,38","4,4","2,72","52,42",5,6,6
33805,"0,32",very Good,G,VVS1,"58,1","59,0",842,"4,49","4,53","2,62","53,29",3,4,7
33806,"0,32",Premium,E,VVS2,"61,5","58,0",842,"4,36","4,42","2,7","52,03",4,6,6
33807,"0,4",Good,I,VVS1,"63,3","57,0",842,"4,67","4,71","2,97","65,33",2,2,7
33808,"0,32",Ideal,G,VVS1,"62,4","55,0",842,"4,37","4,38","2,73","52,25",5,4,7
33809,"0,32",Ideal,E,VVS2,"62,3","56,0",842,"4,37","4,4","2,73","52,49",5,6,6
33811,"0,32",Ideal,G,VVS1,"62,4","56,0",842,"4,36","4,39","2,73","52,25",5,4,7
33812,"0,4",Premium,I,VVS1,"59,5","59,0",842,"4,76","4,79","2,84","64,75",4,2,7
33814,"0,32",Ideal,E,VVS2,"61,6","57,0",842,"4,4","4,43","2,72","53,02",5,6,6
33815,"0,4",Ideal,I,VVS1,"60,5","57,0",842,"4,76","4,79","2,89","65,89",5,2,7
33816,"0,4",Good,I,VVS1,"63,5","57,0",842,"4,65","4,68","2,96","64,42",2,2,7
33817,"0,32",Premium,E,VVS2,"59,9","58,0",842,"4,45","4,5","2,68","53,67",4,6,6
33818,"0,4",Good,I,VVS1,"63,9","56,0",842,"4,64","4,68","2,98","64,71",2,2,7
33820,"0,32",Ideal,E,VVS2,"60,8","57,0",842,"4,42","4,46","2,7","53,23",5,6,6
33821,"0,32",Ideal,G,VVS1,"60,2","56,0",842,"4,45","4,49","2,69","53,75",5,4,7
33822,"0,4",very Good,I,VVS1,"61,5","58,0",842,"4,7","4,76","2,91","65,1",3,2,7
33823,"0,32",Ideal,G,VVS1,"60,8","56,0",842,"4,37","4,44","2,68","52,0",5,4,7
33824,"0,32",Ideal,G,VVS1,"62,0","57,0",842,"4,38","4,42","2,73","52,85",5,4,7
33825,"0,32",Ideal,G,VVS1,"62,2","55,0",842,"4,38","4,4","2,73","52,61",5,4,7
33826,"0,37",very Good,E,VVS2,"59,3","58,0",843,"4,68","4,73","2,79","61,76",3,6,6
33827,"0,42",very Good,H,VS2,"59,0","57,0",843,"4,92","4,95","2,91","70,87",3,3,4
33828,"0,41",Ideal,I,VVS2,"62,4","57,0",843,"4,68","4,75","2,94","65,36",5,2,6
33829,"0,32",Ideal,E,VVS2,"61,9","54,0",843,"4,41","4,44","2,74","53,65",5,6,6
33830,"0,32",Ideal,E,VVS2,"61,4","54,0",843,"4,44","4,45","2,73","53,94",5,6,6
33833,"0,43",very Good,G,VS2,"61,0","56,0",844,"4,87","4,89","2,98","70,97",3,4,4
33834,"0,46",very Good,D,SI2,"62,0","60,0",844,"4,89","4,92","3,04","73,14",3,7,2
33835,"0,34",Ideal,G,VVS1,"61,5","56,0",844,"4,47","4,5","2,75","55,32",5,4,7
33836,"0,34",Ideal,G,VVS1,"60,5","55,0",844,"4,53","4,56","2,75","56,81",5,4,7
33837,"0,3",Ideal,E,VVS1,"62,0","57,0",844,"4,29","4,32","2,67","49,48",5,6,7
33838,"0,53",Ideal,I,SI2,"61,8","55,0",844,"5,22","5,26","3,24","88,96",5,2,2
33841,"0,38",Ideal,E,SI1,"61,1","55,0",844,"4,69","4,73","2,88","63,89",5,6,3
33842,"0,34",Ideal,H,IF,"61,6","55,0",844,"4,51","4,55","2,78","57,05",5,3,8
33843,"0,3",Ideal,G,IF,"62,2","55,0",844,"4,3","4,32","2,68","49,78",5,4,8
33844,"0,3",Ideal,G,IF,"61,0","56,0",844,"4,34","4,37","2,65","50,26",5,4,8
33845,"0,3",Ideal,G,IF,"61,8","57,0",844,"4,28","4,31","2,65","48,88",5,4,8
33848,"0,3",Premium,E,VS2,"61,7","61,0",844,"4,31","4,28","2,65","48,88",4,6,4
33849,"0,3",Premium,E,VS2,"61,6","58,0",844,"4,33","4,31","2,66","49,64",4,6,4
33853,"0,3",Ideal,E,VS2,"61,5","55,0",844,"4,4","4,32","2,68","50,94",5,6,4
33854,"0,3",Premium,E,VS2,"62,1","58,0",844,"4,31","4,29","2,67","49,37",4,6,4
33855,"0,3",Premium,E,VS2,"60,0","58,0",844,"4,4","4,37","2,63","50,57",4,6,4
33856,"0,3",Premium,E,VS2,"59,2","59,0",844,"4,41","4,37","2,6","50,11",4,6,4
33857,"0,3",Premium,E,VS2,"59,1","58,0",844,"4,39","4,37","2,59","49,69",4,6,4
33858,"0,3",Premium,E,VS2,"60,0","60,0",844,"4,4","4,36","2,63","50,45",4,6,4
33859,"0,3",Ideal,E,VS2,"60,2","57,0",844,"4,38","4,36","2,63","50,22",5,6,4
33860,"0,3",Ideal,E,VS2,"61,0","56,0",844,"4,36","4,33","2,65","50,03",5,6,4
33861,"0,3",Premium,E,VS2,"59,9","59,0",844,"4,38","4,33","2,61","49,5",4,6,4
33862,"0,3",Premium,E,VS2,"61,8","58,0",844,"4,36","4,31","2,68","50,36",4,6,4
33863,"0,3",Ideal,E,VS2,"61,4","55,0",844,"4,34","4,32","2,66","49,87",5,6,4
33864,"0,3",Premium,E,VS2,"61,7","58,0",844,"4,34","4,32","2,67","50,06",4,6,4
33865,"0,3",Ideal,E,VS2,"62,1","55,0",844,"4,35","4,32","2,69","50,55",5,6,4
33866,"0,3",Ideal,E,VS2,"61,8","55,0",844,"4,35","4,33","2,68","50,48",5,6,4
33867,"0,3",Ideal,E,VS2,"61,6","55,0",844,"4,33","4,31","2,66","49,64",5,6,4
33868,"0,3",Ideal,E,VS2,"61,8","56,0",844,"4,33","4,31","2,67","49,83",5,6,4
33869,"0,3",Ideal,E,VS2,"61,5","55,0",844,"4,34","4,31","2,66","49,76",5,6,4
33870,"0,3",Ideal,E,VS2,"62,0","56,0",844,"4,34","4,31","2,68","50,13",5,6,4
33871,"0,3",Ideal,E,VS2,"61,2","55,0",844,"4,35","4,31","2,65","49,68",5,6,4
33872,"0,3",Ideal,E,VS2,"61,8","57,0",844,"4,34","4,3","2,67","49,83",5,6,4
33873,"0,3",Ideal,E,VS2,"62,0","56,0",844,"4,34","4,3","2,68","50,01",5,6,4
33874,"0,3",Ideal,E,VS2,"62,3","56,0",844,"4,34","4,3","2,69","50,2",5,6,4
33875,"0,3",Ideal,E,VS2,"62,0","55,0",844,"4,35","4,3","2,68","50,13",5,6,4
33876,"0,3",Ideal,E,VS2,"61,7","55,0",844,"4,32","4,3","2,66","49,41",5,6,4
33877,"0,3",Ideal,E,VS2,"61,8","56,0",844,"4,34","4,3","2,67","49,83",5,6,4
33878,"0,3",Premium,E,VS2,"60,4","58,0",844,"4,34","4,3","2,61","48,71",4,6,4
33879,"0,3",Ideal,E,VS2,"62,1","55,0",844,"4,33","4,3","2,68","49,9",5,6,4
33880,"0,3",Premium,E,VS2,"60,7","59,0",844,"4,33","4,3","2,62","48,78",4,6,4
33881,"0,3",Ideal,E,VS2,"62,6","56,0",844,"4,33","4,29","2,7","50,15",5,6,4
33882,"0,3",Ideal,E,VS2,"61,5","56,0",844,"4,33","4,29","2,65","49,23",5,6,4
33883,"0,3",Premium,E,VS2,"61,9","59,0",844,"4,33","4,29","2,67","49,6",4,6,4
33884,"0,3",Ideal,E,VS2,"62,4","57,0",844,"4,33","4,29","2,69","49,97",5,6,4
33885,"0,3",Ideal,E,VS2,"62,6","54,0",844,"4,33","4,29","2,7","50,15",5,6,4
33886,"0,3",Ideal,E,VS2,"61,5","55,0",844,"4,33","4,29","2,65","49,23",5,6,4
33887,"0,3",Ideal,E,VS2,"62,8","56,0",844,"4,32","4,28","2,7","49,92",5,6,4
33888,"0,3",Ideal,E,VS2,"61,8","56,0",844,"4,32","4,29","2,66","49,3",5,6,4
33889,"0,3",Ideal,E,VS2,"62,3","57,0",844,"4,32","4,29","2,68","49,67",5,6,4
33890,"0,3",Ideal,E,VS2,"61,3","57,0",844,"4,33","4,29","2,64","49,04",5,6,4
33891,"0,3",Ideal,E,VS2,"62,3","56,0",844,"4,32","4,28","2,68","49,55",5,6,4
33892,"0,3",Premium,E,VS2,"62,3","58,0",844,"4,32","4,28","2,68","49,55",4,6,4
33893,"0,3",Ideal,E,VS2,"62,6","54,0",844,"4,31","4,28","2,69","49,62",5,6,4
33894,"0,3",Premium,E,VS2,"61,9","61,0",844,"4,32","4,28","2,66","49,18",4,6,4
33895,"0,3",Ideal,E,VS2,"62,1","55,0",844,"4,32","4,28","2,67","49,37",5,6,4
33896,"0,3",Premium,E,VS2,"62,0","59,0",844,"4,31","4,27","2,66","48,95",4,6,4
33897,"0,3",Ideal,E,VS2,"62,2","56,0",844,"4,3","4,28","2,67","49,14",5,6,4
33898,"0,3",Ideal,E,VS2,"62,5","56,0",844,"4,3","4,28","2,68","49,32",5,6,4
33899,"0,3",Ideal,E,VS2,"61,5","55,0",844,"4,31","4,28","2,64","48,7",5,6,4
33900,"0,3",Ideal,E,VS2,"62,0","55,0",844,"4,31","4,27","2,66","48,95",5,6,4
33901,"0,3",Ideal,E,VS2,"61,6","56,0",844,"4,3","4,27","2,64","48,47",5,6,4
33902,"0,3",Ideal,E,VS2,"62,3","57,0",844,"4,3","4,27","2,67","49,02",5,6,4
33903,"0,3",Premium,E,VS2,"62,6","58,0",844,"4,3","4,26","2,68","49,09",4,6,4
33904,"0,3",Premium,E,VS2,"62,5","58,0",844,"4,31","4,26","2,68","49,21",4,6,4
33905,"0,3",Premium,E,VS2,"62,1","59,0",844,"4,29","4,27","2,66","48,73",4,6,4
33906,"0,3",Premium,E,VS2,"62,0","58,0",844,"4,29","4,26","2,65","48,43",4,6,4
33907,"0,3",Premium,E,VS2,"62,4","59,0",844,"4,3","4,26","2,67","48,91",4,6,4
33908,"0,3",Ideal,E,VS2,"62,0","55,0",844,"4,3","4,25","2,65","48,43",5,6,4
33909,"0,3",Ideal,E,VS2,"62,1","56,0",844,"4,31","4,25","2,66","48,72",5,6,4
33910,"0,3",Premium,E,VS2,"61,8","58,0",844,"4,28","4,26","2,64","48,13",4,6,4
33911,"0,3",Ideal,E,VS2,"62,4","56,0",844,"4,28","4,25","2,66","48,39",5,6,4
33912,"0,3",Premium,E,VS2,"62,6","58,0",844,"4,28","4,25","2,67","48,57",4,6,4
33913,"0,3",Premium,E,VS2,"62,8","59,0",844,"4,26","4,24","2,67","48,23",4,6,4
33914,"0,3",Premium,E,VS2,"62,2","60,0",844,"4,28","4,24","2,65","48,09",4,6,4
33915,"0,3",Ideal,E,VS2,"62,4","57,0",844,"4,29","4,24","2,66","48,38",5,6,4
33916,"0,3",Premium,E,VS2,"62,0","60,0",844,"4,26","4,23","2,63","47,39",4,6,4
33917,"0,3",Ideal,E,VS2,"62,4","57,0",844,"4,26","4,24","2,65","47,87",5,6,4
33918,"0,3",Premium,E,VS2,"62,9","58,0",844,"4,24","4,22","2,66","47,59",4,6,4
33919,"0,3",Premium,E,VS2,"62,9","58,0",844,"4,27","4,22","2,67","48,11",4,6,4
33920,"0,47",Good,E,SI2,"56,5","62,0",844,"5,17","5,09","2,9","76,31",2,6,2
33922,"0,3",Premium,E,VS2,"62,5","59,0",844,"4,3","4,27","2,68","49,21",4,6,4
33923,"0,3",Ideal,E,VS2,"62,6","56,0",844,"4,34","4,29","2,7","50,27",5,6,4
33924,"0,3",Ideal,E,VS2,"62,4","56,0",844,"4,33","4,26","2,68","49,43",5,6,4
33925,"0,37",Ideal,E,VVS2,"62,2","56,0",844,"4,6","4,63","2,87","61,13",5,6,6
33926,"0,37",Ideal,E,VVS2,"61,8","54,0",844,"4,6","4,63","2,85","60,7",5,6,6
33927,"0,37",very Good,G,VVS2,"59,1","60,0",844,"4,69","4,71","2,78","61,41",3,4,6
33928,"0,37",Premium,E,VVS2,"60,9","59,0",844,"4,61","4,65","2,82","60,45",4,6,6
33929,"0,37",very Good,E,VVS2,"59,7","61,0",844,"4,67","4,71","2,8","61,59",3,6,6
33930,"0,41",Good,G,VVS1,"63,6","56,0",844,"4,72","4,74","3,01","67,34",2,4,7
33931,"0,33",very Good,I,VS2,"62,6","58,0",463,"4,34","4,42","2,74","52,56",3,2,4
33932,"0,33",Ideal,I,VS2,"61,5","57,0",463,"4,42","4,49","2,74","54,38",5,2,4
33933,"0,33",Ideal,I,VS2,"62,4","56,0",463,"4,39","4,43","2,75","53,48",5,2,4
33934,"0,33",Premium,I,VS2,"62,0","60,0",463,"4,41","4,46","2,75","54,09",4,2,4
33935,"0,33",very Good,I,VS2,"61,0","61,0",463,"4,43","4,46","2,71","53,54",3,2,4
33936,"0,33",Premium,I,VS2,"61,1","59,0",463,"4,4","4,44","2,7","52,75",4,2,4
33937,"0,3",Ideal,J,VVS1,"60,4","57,0",464,"4,36","4,38","2,64","50,42",5,1,7
33938,"0,3",Ideal,J,VVS1,"61,8","56,0",464,"4,31","4,33","2,67","49,83",5,1,7
33939,"0,34",Ideal,J,VS1,"62,0","54,0",464,"4,52","4,55","2,81","57,79",5,1,5
33940,"0,27",Ideal,H,VS1,"61,2","54,0",464,"4,2","4,23","2,58","45,84",5,3,5
33941,"0,27",Ideal,H,VS1,"62,3","56,0",464,"4,15","4,17","2,59","44,82",5,3,5
33942,"0,29",Ideal,H,VS1,"62,4","54,0",464,"4,23","4,26","2,65","47,75",5,3,5
33943,"0,31",Ideal,H,SI1,"61,1","57,0",464,"4,38","4,42","2,69","52,08",5,3,3
33944,"0,31",Ideal,H,SI1,"61,5","55,0",464,"4,39","4,42","2,71","52,58",5,3,3
33945,"0,31",Ideal,H,SI1,"61,3","56,0",464,"4,36","4,39","2,68","51,3",5,3,3
33946,"0,31",Ideal,H,SI1,"61,8","54,0",464,"4,34","4,36","2,69","50,9",5,3,3
33947,"0,31",Ideal,H,SI1,"62,4","55,0",464,"4,31","4,35","2,7","50,62",5,3,3
33948,"0,31",Ideal,H,SI1,"62,1","54,0",464,"4,37","4,39","2,72","52,18",5,3,3
33949,"0,31",Ideal,H,SI1,"61,1","56,0",464,"4,35","4,39","2,67","50,99",5,3,3
33953,"0,23",very Good,E,VVS2,"62,7","59,0",465,"3,93","3,95","2,47","38,34",3,6,6
33954,"0,23",very Good,E,VVS2,"58,0","60,0",465,"4,04","4,07","2,35","38,64",3,6,6
33955,"0,23",very Good,E,VVS2,"61,8","59,0",465,"3,92","3,95","2,43","37,63",3,6,6
33956,"0,23",very Good,E,VVS2,"60,2","57,0",465,"3,99","4,05","2,42","39,11",3,6,6
33957,"0,23",very Good,E,VVS2,"61,1","58,0",465,"3,95","4,01","2,43","38,49",3,6,6
33959,"0,23",very Good,E,VVS1,"62,2","59,0",465,"3,92","3,96","2,45","38,03",3,6,7
33960,"0,3",Ideal,H,SI1,"61,7","56,0",465,"4,33","4,35","2,68","50,48",5,3,3
33961,"0,41",very Good,I,VVS1,"63,5","58,0",845,"4,7","4,75","3,0","66,97",3,2,7
33962,"0,4",very Good,D,VS2,"63,3","58,0",845,"4,63","4,66","2,94","63,43",3,7,4
33963,"0,4",very Good,D,VS2,"62,4","60,0",845,"4,66","4,67","2,91","63,33",3,7,4
33964,"0,35",Premium,G,VS1,"62,6","56,0",845,"4,52","4,49","2,82","57,23",4,4,5
33965,"0,35",very Good,D,VS1,"59,9","56,0",846,"4,61","4,64","2,77","59,25",3,7,5
33967,"0,32",Ideal,E,VS2,"61,3","55,0",846,"4,41","4,43","2,71","52,94",5,6,4
33968,"0,32",Ideal,E,VS2,"61,3","55,0",846,"4,43","4,47","2,73","54,06",5,6,4
33969,"0,32",Ideal,E,VS2,"61,1","56,0",846,"4,46","4,48","2,73","54,55",5,6,4
33970,"0,32",Ideal,E,VS2,"60,9","56,0",846,"4,45","4,48","2,72","54,23",5,6,4
33972,"0,27",Ideal,E,VVS1,"61,7","57,0",846,"4,16","4,14","2,56","44,09",5,6,7
33973,"0,31",Ideal,G,VVS2,"62,7","57,0",846,"4,35","4,32","2,72","51,11",5,4,6
33975,"0,31",Ideal,H,VVS1,"61,6","57,0",846,"4,35","4,32","2,67","50,17",5,3,7
33977,"0,41",Premium,D,VS2,"61,8","58,0",846,"4,76","4,79","2,95","67,26",4,7,4
33978,"0,41",very Good,H,VVS2,"63,1","58,0",847,"4,71","4,74","2,98","66,53",3,3,6
33979,"0,41",very Good,I,VVS1,"63,1","58,0",847,"4,68","4,74","2,97","65,88",3,2,7
33980,"0,38",very Good,D,VS2,"61,0","58,0",847,"4,7","4,75","2,88","64,3",3,7,4
33982,"0,41",Good,G,VS1,"63,3","62,0",847,"4,67","4,71","2,97","65,33",2,4,5
33984,"0,42",Premium,H,VS1,"61,2","60,0",847,"4,77","4,84","2,94","67,88",4,3,5
33985,"0,42",Premium,G,VS2,"60,6","59,0",847,"4,78","4,85","2,92","67,69",4,4,4
33986,"0,42",Ideal,G,VS2,"62,2","56,0",847,"4,8","4,82","2,99","69,18",5,4,4
33987,"0,42",Ideal,G,VS2,"60,8","57,0",847,"4,82","4,85","2,94","68,73",5,4,4
33988,"0,42",Premium,H,VS1,"61,6","58,0",847,"4,79","4,82","2,96","68,34",4,3,5
33989,"0,42",very Good,G,VS2,"60,1","61,0",847,"4,81","4,84","2,9","67,51",3,4,4
33990,"0,42",Ideal,H,VS1,"62,0","57,0",847,"4,8","4,82","2,98","68,95",5,3,5
33991,"0,42",Premium,G,VS2,"59,5","59,0",847,"4,83","4,89","2,89","68,26",4,4,4
33992,"0,42",Ideal,G,VS2,"62,1","56,0",847,"4,79","4,84","2,99","69,32",5,4,4
33993,"0,42",Ideal,G,VS2,"62,4","54,0",847,"4,78","4,83","3,0","69,26",5,4,4
33994,"0,42",Ideal,G,VS2,"61,7","57,0",847,"4,8","4,83","2,97","68,86",5,4,4
33995,"0,42",Premium,G,VS2,"62,0","58,0",847,"4,77","4,81","2,97","68,14",4,4,4
33996,"0,42",Ideal,H,VS1,"61,4","56,0",847,"4,82","4,85","2,97","69,43",5,3,5
33997,"0,42",Premium,G,VS2,"61,9","58,0",847,"4,77","4,82","2,97","68,28",4,4,4
33998,"0,42",Ideal,H,VS1,"62,4","57,0",847,"4,76","4,79","2,98","67,95",5,3,5
33999,"0,42",Premium,G,VS2,"60,6","58,0",847,"4,83","4,88","2,94","69,3",4,4,4
34000,"0,42",Ideal,G,VS2,"61,6","56,0",847,"4,82","4,83","2,97","69,14",5,4,4
34001,"0,42",Ideal,G,VS2,"62,2","54,0",847,"4,8","4,82","2,99","69,18",5,4,4
34002,"0,42",very Good,G,VS2,"60,1","61,0",847,"4,79","4,86","2,9","67,51",3,4,4
34003,"0,42",very Good,G,VS2,"62,6","57,0",847,"4,76","4,8","2,99","68,32",3,4,4
34004,"0,42",Ideal,G,VS2,"61,2","56,0",847,"4,8","4,84","2,95","68,53",5,4,4
34005,"0,42",Ideal,G,VS2,"61,8","56,0",847,"4,81","4,84","2,98","69,38",5,4,4
34006,"0,42",Premium,H,VS1,"61,7","59,0",847,"4,76","4,83","2,96","68,05",4,3,5
34007,"0,42",Premium,G,VS2,"59,8","58,0",847,"4,86","4,9","2,92","69,54",4,4,4
34008,"0,3",Ideal,D,VS1,"62,0","54,0",848,"4,34","4,3","2,68","50,01",5,7,5
34009,"0,3",Premium,D,VS1,"59,4","60,0",848,"4,38","4,34","2,59","49,23",4,7,5
34010,"0,33",very Good,E,VVS1,"61,6","53,0",848,"4,46","4,5","2,76","55,39",3,6,7
34012,"0,43",Ideal,I,VVS1,"61,6","54,0",848,"4,88","4,92","3,02","72,51",5,2,7
34014,"0,3",Good,D,VVS1,"64,3","57,0",848,"4,27","4,32","2,76","50,91",2,7,7
34015,"0,3",Premium,D,VS1,"60,7","58,0",848,"4,36","4,34","2,64","49,96",4,7,5
34016,"0,3",Ideal,D,VS1,"61,8","56,0",848,"4,34","4,3","2,67","49,83",5,7,5
34017,"0,3",Premium,D,VS1,"59,7","58,0",848,"4,39","4,32","2,6","49,31",4,7,5
34018,"0,41",Ideal,E,VS2,"62,2","56,0",848,"4,75","4,8","2,97","67,72",5,6,4
34019,"0,4",very Good,I,VVS1,"60,8","58,0",849,"4,75","4,83","2,91","66,76",3,2,7
34020,"0,39",Ideal,I,VVS2,"60,8","56,0",849,"4,74","4,76","2,89","65,21",5,2,6
34021,"0,35",Ideal,E,VVS2,"61,0","57,0",849,"4,54","4,58","2,78","57,81",5,6,6
34022,"0,35",Ideal,E,VVS2,"62,6","53,0",849,"4,52","4,55","2,84","58,41",5,6,6
34023,"0,4",Ideal,I,VVS1,"61,0","56,0",849,"4,79","4,81","2,93","67,51",5,2,7
34024,"0,35",Ideal,G,VVS1,"61,7","55,0",849,"4,54","4,57","2,81","58,3",5,4,7
34025,"0,31",Good,G,VVS1,"57,5","62,0",849,"4,47","4,54","2,59","52,56",2,4,7
34026,"0,44",very Good,D,SI1,"62,9","58,0",849,"4,82","4,85","3,04","71,07",3,7,3
34027,"0,44",Premium,D,SI1,"61,9","59,0",849,"4,86","4,9","3,02","71,92",4,7,3
34028,"0,4",very Good,E,VVS2,"63,0","55,0",849,"4,72","4,74","2,98","66,67",3,6,6
34029,"0,43",very Good,I,VVS2,"62,8","58,0",850,"4,8","4,82","3,02","69,87",3,2,6
34030,"0,4",very Good,D,VS2,"63,2","57,0",850,"4,66","4,71","2,96","64,97",3,7,4
34031,"0,4",very Good,D,VS2,"63,6","55,0",850,"4,68","4,72","2,99","66,05",3,7,4
34032,"0,4",very Good,D,VS2,"62,3","60,0",850,"4,66","4,68","2,91","63,46",3,7,4
34033,"0,4",very Good,D,VS2,"59,3","58,0",850,"4,8","4,85","2,86","66,58",3,7,4
34034,"0,4",very Good,D,VS2,"63,5","57,0",850,"4,62","4,67","2,95","63,65",3,7,4
34035,"0,3",very Good,G,IF,"62,3","55,0",850,"4,31","4,33","2,69","50,2",3,4,8
34036,"0,3",Ideal,G,VVS2,"61,8","57,0",850,"4,31","4,33","2,67","49,83",5,4,6
34037,"0,43",Ideal,H,VS1,"61,2","56,0",850,"4,87","4,9","2,99","71,35",5,3,5
34038,"0,33",Ideal,E,VS1,"62,3","56,0",850,"4,41","4,45","2,75","53,97",5,6,5
34039,"0,33",Ideal,E,VS1,"60,9","57,0",850,"4,47","4,5","2,73","54,91",5,6,5
34040,"0,33",Ideal,E,VS1,"61,1","56,0",850,"4,45","4,48","2,73","54,43",5,6,5
34041,"0,46",Ideal,I,SI1,"61,9","55,0",850,"4,97","4,98","3,08","76,23",5,2,3
34042,"0,3",Ideal,G,IF,"61,7","53,0",850,"4,33","4,36","2,68","50,6",5,4,8
34043,"0,3",Ideal,G,IF,"62,2","56,0",850,"4,26","4,29","2,66","48,61",5,4,8
34044,"0,44",very Good,D,VS2,"62,8","58,0",850,"4,79","4,86","3,03","70,54",3,7,4
34045,"0,37",Ideal,G,VS2,"61,6","55,0",851,"4,63","4,65","2,86","61,57",5,4,4
34046,"0,46",Ideal,J,VS1,"62,6","53,9",851,"4,92","4,95","3,09","75,25",5,1,5
34048,"0,35",Good,E,VS1,"59,4","55,0",851,"4,6","4,62","2,74","58,23",2,6,5
34049,"0,36",very Good,D,SI1,"63,4","57,0",851,"4,57","4,55","2,89","60,09",3,7,3
34050,"0,36",Premium,D,SI1,"60,1","57,0",851,"4,66","4,62","2,79","60,07",4,7,3
34051,"0,36",Ideal,D,SI1,"62,1","56,0",851,"4,58","4,53","2,83","58,72",5,7,3
34052,"0,42",Ideal,J,VS1,"60,9","57,0",851,"4,86","4,83","2,95","69,25",5,1,5
34054,"0,36",Ideal,D,SI1,"59,5","56,0",851,"4,68","4,63","2,77","60,02",5,7,3
34055,"0,36",Ideal,D,SI1,"60,3","56,0",851,"4,65","4,61","2,79","59,81",5,7,3
